genus,species,y,x,Endemic
Zygaena,Zygaena tamara,38.8593,46.8564,F
Zygaena,Zygaena tamara,38.8593,46.8564,F
Zygaena,Zygaena tamara,38.8593,46.8564,F
Zygaena,Zygaena tamara,38.8593,46.8564,F
Zygaena,Zygaena tamara,38.8593,46.8564,F
Zygaena,Zygaena tamara,38.8593,46.8564,F
Zygaena,Zygaena tamara,38.8593,46.8564,F
Zygaena,Zygaena tamara,38.8593,46.8564,F
Zygaena,Zygaena tamara,38.8593,46.8564,F
Zygaena,Zygaena tamara,38.8593,46.8564,F
Zygaena,Zygaena tamara,38.8593,46.8564,F
Zygaena,Zygaena tamara,38.8593,46.8564,F
Zygaena,Zygaena tamara,38.8593,46.8564,F
Zygaena,Zygaena tamara,38.8593,46.8564,F
Zygaena,Zygaena tamara,38.8593,46.8564,F
Zygaena,Zygaena tamara,38.8593,46.8564,F
Zygaena,Zygaena tamara,38.8593,46.8564,F
Zygaena,Zygaena tamara,36.6888,50.5327,F
Zygaena,Zygaena tamara,36.6888,50.5327,F
Zygaena,Zygaena tamara,36.6888,50.5327,F
Zygaena,Zygaena tamara,36.6888,50.5327,F
Zygaena,Zygaena tamara,36.6888,50.5327,F
Zygaena,Zygaena tamara,36.6888,50.5327,F
Zygaena,Zygaena tamara,36.6888,50.5327,F
Zygaena,Zygaena tamara,36.6888,50.5327,F
Zygaena,Zygaena tamara,36.6888,50.5327,F
Zygaena,Zygaena tamara,36.6888,50.5327,F
Zygaena,Zygaena tamara,36.6465,50.4299,F
Zygaena,Zygaena tamara,36.6465,50.4299,F
Zygaena,Zygaena tamara,36.6465,50.4299,F
Zygaena,Zygaena tamara,36.6465,50.4299,F
Zygaena,Zygaena tamara,36.6465,50.4299,F
Zygaena,Zygaena tamara,36.6465,50.4299,F
Zygaena,Zygaena tamara,36.6465,50.4299,F
Zygaena,Zygaena tamara,36.6465,50.4299,F
Zygaena,Zygaena tamara,36.6465,50.4299,F
Zygaena,Zygaena tamara,36.6465,50.4299,F
Zygaena,Zygaena tamara,34.1019,50.8849,F
Zygaena,Zygaena tamara,34.1019,50.8849,F
Zygaena,Zygaena tamara,34.1019,50.8849,F
Zygaena,Zygaena tamara,34.1019,50.8849,F
Zygaena,Zygaena tamara,34.1019,50.8849,F
Zygaena,Zygaena tamara,34.1019,50.8849,F
Zygaena,Zygaena tamara,34.1019,50.8849,F
Zygaena,Zygaena tamara,34.1019,50.8849,F
Zygaena,Zygaena tamara,34.1019,50.8849,F
Zygaena,Zygaena tamara,34.1019,50.8849,F
Zygaena,Zygaena tamara,34.1019,50.8849,F
Zygaena,Zygaena tamara,34.1019,50.8849,F
Zygaena,Zygaena tamara,34.1019,50.8849,F
Zygaena,Zygaena tamara,34.1019,50.8849,F
Zygaena,Zygaena tamara,34.1019,50.8849,F
Zygaena,Zygaena tamara,34.1019,50.8849,F
Zygaena,Zygaena tamara,34.1019,50.8849,F
Zygaena,Zygaena tamara,34.1019,50.8849,F
Zygaena,Zygaena tamara,34.1019,50.8849,F
Zygaena,Zygaena tamara,34.1019,50.8849,F
Zygaena,Zygaena tamara,33.0032,50.0639,F
Zygaena,Zygaena tamara,33.0032,50.0639,F
Zygaena,Zygaena tamara,33.0032,50.0639,F
Zygaena,Zygaena tamara,33.0032,50.0639,F
Zygaena,Zygaena tamara,33.0032,50.0639,F
Zygaena,Zygaena tamara,33.0032,50.0639,F
Zygaena,Zygaena tamara,33.0032,50.0639,F
Zygaena,Zygaena tamara,33.0032,50.0639,F
Zygaena,Zygaena tamara,33.0032,50.0639,F
Zygaena,Zygaena tamara,33.0032,50.0639,F
Zygaena,Zygaena tamara,33.0032,50.0639,F
Zygaena,Zygaena tamara,33.0032,50.0639,F
Zygaena,Zygaena tamara,33.0032,50.0639,F
Zygaena,Zygaena tamara,33.0032,50.0639,F
Zygaena,Zygaena tamara,33.0032,50.0639,F
Zygaena,Zygaena tamara,33.0032,50.0639,F
Zygaena,Zygaena tamara,33.0032,50.0639,F
Zygaena,Zygaena tamara,33.0032,50.0639,F
Zygaena,Zygaena tamara,33.0032,50.0639,F
Zygaena,Zygaena tamara,33.0032,50.0639,F
Zygaena,Zygaena tamara,33.0032,50.0639,F
Zygaena,Zygaena tamara,33.0032,50.0639,F
Zygaena,Zygaena tamara,33.0032,50.0639,F
Zygaena,Zygaena tamara,33.0032,50.0639,F
Zygaena,Zygaena tamara,33.0032,50.0639,F
Zygaena,Zygaena tamara,32.8161,50.7928,F
Zygaena,Zygaena tamara,32.8161,50.7928,F
Zygaena,Zygaena tamara,32.8161,50.7928,F
Zygaena,Zygaena tamara,32.8161,50.7928,F
Zygaena,Zygaena tamara,32.8161,50.7928,F
Zygaena,Zygaena tamara,32.8161,50.7928,F
Zygaena,Zygaena tamara,32.8161,50.7928,F
Zygaena,Zygaena tamara,32.8161,50.7928,F
Zygaena,Zygaena tamara,32.8161,50.7928,F
Zygaena,Zygaena tamara,32.8161,50.7928,F
Zygaena,Zygaena tamara,32.8161,50.7928,F
Zygaena,Zygaena tamara,32.8161,50.7928,F
Zygaena,Zygaena tamara,32.8161,50.7928,F
Zygaena,Zygaena tamara,32.8161,50.7928,F
Zygaena,Zygaena tamara,32.8161,50.7928,F
Zygaena,Zygaena tamara,32.8161,50.7928,F
Zygaena,Zygaena tamara,32.8161,50.7928,F
Zygaena,Zygaena tamara,32.8161,50.7928,F
Zygaena,Zygaena tamara,32.8161,50.7928,F
Zygaena,Zygaena tamara,32.8161,50.7928,F
Zygaena,Zygaena tamara,33.1202,50.4105,F
Zygaena,Zygaena tamara,33.1202,50.4105,F
Zygaena,Zygaena tamara,33.1202,50.4105,F
Zygaena,Zygaena tamara,33.1202,50.4105,F
Zygaena,Zygaena tamara,33.1202,50.4105,F
Zygaena,Zygaena tamara,33.1202,50.4105,F
Zygaena,Zygaena tamara,33.1202,50.4105,F
Zygaena,Zygaena tamara,33.1202,50.4105,F
Zygaena,Zygaena tamara,33.1202,50.4105,F
Zygaena,Zygaena tamara,33.1202,50.4105,F
Zygaena,Zygaena tamara,33.1202,50.4105,F
Zygaena,Zygaena tamara,33.1202,50.4105,F
Zygaena,Zygaena tamara,33.1202,50.4105,F
Zygaena,Zygaena tamara,33.1202,50.4105,F
Zygaena,Zygaena tamara,33.1202,50.4105,F
Zygaena,Zygaena tamara,33.1202,50.4105,F
Zygaena,Zygaena tamara,33.1202,50.4105,F
Zygaena,Zygaena tamara,33.1202,50.4105,F
Zygaena,Zygaena tamara,33.1202,50.4105,F
Zygaena,Zygaena tamara,33.1202,50.4105,F
Zygaena,Zygaena tamara,32.8357,50.0971,F
Zygaena,Zygaena tamara,32.8357,50.0971,F
Zygaena,Zygaena tamara,32.8357,50.0971,F
Zygaena,Zygaena tamara,32.8357,50.0971,F
Zygaena,Zygaena tamara,32.8357,50.0971,F
Zygaena,Zygaena tamara,32.8357,50.0971,F
Zygaena,Zygaena tamara,32.8357,50.0971,F
Zygaena,Zygaena tamara,32.8357,50.0971,F
Zygaena,Zygaena tamara,32.8357,50.0971,F
Zygaena,Zygaena tamara,32.8357,50.0971,F
Zygaena,Zygaena tamara,32.8357,50.0971,F
Zygaena,Zygaena tamara,32.8357,50.0971,F
Zygaena,Zygaena tamara,32.8357,50.0971,F
Zygaena,Zygaena tamara,32.8357,50.0971,F
Zygaena,Zygaena tamara,32.8357,50.0971,F
Zygaena,Zygaena tamara,32.8357,50.0971,F
Zygaena,Zygaena tamara,32.8357,50.0971,F
Zygaena,Zygaena tamara,32.8357,50.0971,F
Zygaena,Zygaena tamara,32.8357,50.0971,F
Zygaena,Zygaena tamara,32.8357,50.0971,F
Zygaena,Zygaena tamara,33.3618,49.2002,F
Zygaena,Zygaena tamara,33.3618,49.2002,F
Zygaena,Zygaena tamara,33.3618,49.2002,F
Zygaena,Zygaena tamara,33.3618,49.2002,F
Zygaena,Zygaena tamara,33.3618,49.2002,F
Zygaena,Zygaena tamara,33.3618,49.2002,F
Zygaena,Zygaena tamara,33.3618,49.2002,F
Zygaena,Zygaena tamara,33.3618,49.2002,F
Zygaena,Zygaena tamara,33.3618,49.2002,F
Zygaena,Zygaena tamara,33.3618,49.2002,F
Zygaena,Zygaena tamara,33.3618,49.2002,F
Zygaena,Zygaena tamara,33.3618,49.2002,F
Zygaena,Zygaena tamara,33.3618,49.2002,F
Zygaena,Zygaena tamara,33.3618,49.2002,F
Zygaena,Zygaena tamara,33.3618,49.2002,F
Zygaena,Zygaena tamara,33.3618,49.2002,F
Zygaena,Zygaena tamara,33.3618,49.2002,F
Zygaena,Zygaena tamara,33.3618,49.2002,F
Zygaena,Zygaena tamara,33.3618,49.2002,F
Zygaena,Zygaena tamara,33.3618,49.2002,F
Zygaena,Zygaena tamara,33.3618,49.2002,F
Zygaena,Zygaena tamara,33.3618,49.2002,F
Zygaena,Zygaena tamara,33.3618,49.2002,F
Zygaena,Zygaena tamara,33.3618,49.2002,F
Zygaena,Zygaena tamara,33.3618,49.2002,F
Zygaena,Zygaena tamara,33.3809,49.1773,F
Zygaena,Zygaena tamara,33.3809,49.1773,F
Zygaena,Zygaena tamara,33.3809,49.1773,F
Zygaena,Zygaena tamara,33.3809,49.1773,F
Zygaena,Zygaena tamara,33.3809,49.1773,F
Zygaena,Zygaena tamara,33.3809,49.1773,F
Zygaena,Zygaena tamara,33.3809,49.1773,F
Zygaena,Zygaena tamara,33.3809,49.1773,F
Zygaena,Zygaena tamara,33.3809,49.1773,F
Zygaena,Zygaena tamara,33.3809,49.1773,F
Zygaena,Zygaena tamara,33.3809,49.1773,F
Zygaena,Zygaena tamara,33.3809,49.1773,F
Zygaena,Zygaena tamara,33.3809,49.1773,F
Zygaena,Zygaena tamara,33.3809,49.1773,F
Zygaena,Zygaena tamara,33.3809,49.1773,F
Zygaena,Zygaena tamara,33.3809,49.1773,F
Zygaena,Zygaena tamara,33.3809,49.1773,F
Zygaena,Zygaena tamara,33.3809,49.1773,F
Zygaena,Zygaena tamara,33.3809,49.1773,F
Zygaena,Zygaena tamara,33.3809,49.1773,F
Zygaena,Zygaena tamara,33.3809,49.1773,F
Zygaena,Zygaena tamara,33.3809,49.1773,F
Zygaena,Zygaena tamara,33.3809,49.1773,F
Zygaena,Zygaena tamara,33.3809,49.1773,F
Zygaena,Zygaena tamara,33.3809,49.1773,F
Zygaena,Zygaena tamara,32.9838,50.1201,F
Zygaena,Zygaena tamara,32.9838,50.1201,F
Zygaena,Zygaena tamara,32.9838,50.1201,F
Zygaena,Zygaena tamara,32.9838,50.1201,F
Zygaena,Zygaena tamara,32.9838,50.1201,F
Zygaena,Zygaena tamara,32.9838,50.1201,F
Zygaena,Zygaena tamara,32.9838,50.1201,F
Zygaena,Zygaena tamara,32.9838,50.1201,F
Zygaena,Zygaena tamara,32.9838,50.1201,F
Zygaena,Zygaena tamara,32.9838,50.1201,F
Zygaena,Zygaena tamara,32.9838,50.1201,F
Zygaena,Zygaena tamara,32.9838,50.1201,F
Zygaena,Zygaena tamara,32.9838,50.1201,F
Zygaena,Zygaena tamara,32.9838,50.1201,F
Zygaena,Zygaena tamara,32.9838,50.1201,F
Zygaena,Zygaena tamara,32.9838,50.1201,F
Zygaena,Zygaena tamara,32.9838,50.1201,F
Zygaena,Zygaena tamara,32.9838,50.1201,F
Zygaena,Zygaena tamara,32.9838,50.1201,F
Zygaena,Zygaena tamara,32.9838,50.1201,F
Zygaena,Zygaena tamara,32.9333,50.0708,F
Zygaena,Zygaena tamara,32.9333,50.0708,F
Zygaena,Zygaena tamara,32.9333,50.0708,F
Zygaena,Zygaena tamara,32.9333,50.0708,F
Zygaena,Zygaena tamara,32.9333,50.0708,F
Zygaena,Zygaena tamara,32.9333,50.0708,F
Zygaena,Zygaena tamara,32.9333,50.0708,F
Zygaena,Zygaena tamara,32.9333,50.0708,F
Zygaena,Zygaena tamara,32.9333,50.0708,F
Zygaena,Zygaena tamara,32.9333,50.0708,F
Zygaena,Zygaena tamara,32.9333,50.0708,F
Zygaena,Zygaena tamara,32.9333,50.0708,F
Zygaena,Zygaena tamara,32.9333,50.0708,F
Zygaena,Zygaena tamara,32.9333,50.0708,F
Zygaena,Zygaena tamara,32.9333,50.0708,F
Zygaena,Zygaena tamara,32.9333,50.0708,F
Zygaena,Zygaena tamara,32.9333,50.0708,F
Zygaena,Zygaena tamara,32.9333,50.0708,F
Zygaena,Zygaena tamara,32.9333,50.0708,F
Zygaena,Zygaena tamara,32.9333,50.0708,F
Zygaena,Zygaena tamara,33.0225,50.0702,F
Zygaena,Zygaena tamara,33.0225,50.0702,F
Zygaena,Zygaena tamara,33.0225,50.0702,F
Zygaena,Zygaena tamara,33.0225,50.0702,F
Zygaena,Zygaena tamara,33.0225,50.0702,F
Zygaena,Zygaena tamara,33.0225,50.0702,F
Zygaena,Zygaena tamara,33.0225,50.0702,F
Zygaena,Zygaena tamara,33.0225,50.0702,F
Zygaena,Zygaena tamara,33.0225,50.0702,F
Zygaena,Zygaena tamara,33.0225,50.0702,F
Zygaena,Zygaena tamara,33.0225,50.0702,F
Zygaena,Zygaena tamara,33.0225,50.0702,F
Zygaena,Zygaena tamara,33.0225,50.0702,F
Zygaena,Zygaena tamara,33.0225,50.0702,F
Zygaena,Zygaena tamara,33.0225,50.0702,F
Zygaena,Zygaena tamara,33.0225,50.0702,F
Zygaena,Zygaena tamara,33.0225,50.0702,F
Zygaena,Zygaena tamara,33.0225,50.0702,F
Zygaena,Zygaena tamara,33.0225,50.0702,F
Zygaena,Zygaena tamara,33.0225,50.0702,F
Zygaena,Zygaena tamara,32.9524,50.053,F
Zygaena,Zygaena tamara,32.9524,50.053,F
Zygaena,Zygaena tamara,32.9524,50.053,F
Zygaena,Zygaena tamara,32.9524,50.053,F
Zygaena,Zygaena tamara,32.9524,50.053,F
Zygaena,Zygaena tamara,32.9524,50.053,F
Zygaena,Zygaena tamara,32.9524,50.053,F
Zygaena,Zygaena tamara,32.9524,50.053,F
Zygaena,Zygaena tamara,32.9524,50.053,F
Zygaena,Zygaena tamara,32.9524,50.053,F
Zygaena,Zygaena tamara,32.9524,50.053,F
Zygaena,Zygaena tamara,32.9524,50.053,F
Zygaena,Zygaena tamara,32.9524,50.053,F
Zygaena,Zygaena tamara,32.9524,50.053,F
Zygaena,Zygaena tamara,32.9524,50.053,F
Zygaena,Zygaena tamara,32.9524,50.053,F
Zygaena,Zygaena tamara,32.9524,50.053,F
Zygaena,Zygaena tamara,32.9524,50.053,F
Zygaena,Zygaena tamara,32.9524,50.053,F
Zygaena,Zygaena tamara,32.9524,50.053,F
Zygaena,Zygaena tamara,32.2167,51.093,F
Zygaena,Zygaena tamara,32.2167,51.093,F
Zygaena,Zygaena tamara,32.2167,51.093,F
Zygaena,Zygaena tamara,32.2167,51.093,F
Zygaena,Zygaena tamara,32.2167,51.093,F
Zygaena,Zygaena tamara,32.2167,51.093,F
Zygaena,Zygaena tamara,32.2167,51.093,F
Zygaena,Zygaena tamara,32.2167,51.093,F
Zygaena,Zygaena tamara,32.2167,51.093,F
Zygaena,Zygaena tamara,32.2167,51.093,F
Zygaena,Zygaena tamara,32.2167,51.093,F
Zygaena,Zygaena tamara,32.2167,51.093,F
Zygaena,Zygaena tamara,32.2167,51.093,F
Zygaena,Zygaena tamara,32.2167,51.093,F
Zygaena,Zygaena tamara,32.2167,51.093,F
Zygaena,Zygaena tamara,36.7217,48.7755,F
Zygaena,Zygaena tamara,36.7217,48.7755,F
Zygaena,Zygaena tamara,36.7217,48.7755,F
Zygaena,Zygaena tamara,36.7217,48.7755,F
Zygaena,Zygaena tamara,36.7217,48.7755,F
Zygaena,Zygaena tamara,36.7217,48.7755,F
Zygaena,Zygaena tamara,36.7217,48.7755,F
Zygaena,Zygaena tamara,36.7217,48.7755,F
Zygaena,Zygaena tamara,36.7217,48.7755,F
Zygaena,Zygaena tamara,36.7217,48.7755,F
Zygaena,Zygaena tamara,36.6057,47.3234,F
Zygaena,Zygaena tamara,36.6057,47.3234,F
Zygaena,Zygaena tamara,36.6057,47.3234,F
Zygaena,Zygaena tamara,36.6057,47.3234,F
Zygaena,Zygaena tamara,36.6057,47.3234,F
Zygaena,Zygaena tamara,36.6057,47.3234,F
Zygaena,Zygaena tamara,36.6057,47.3234,F
Zygaena,Zygaena tamara,36.6057,47.3234,F
Zygaena,Zygaena tamara,36.6057,47.3234,F
Zygaena,Zygaena tamara,36.6057,47.3234,F
Zygaena,Zygaena tamara,36.6057,47.3234,F
Zygaena,Zygaena tamara,36.6057,47.3234,F
Zygaena,Zygaena tamara,36.6057,47.3234,F
Zygaena,Zygaena tamara,36.6057,47.3234,F
Zygaena,Zygaena tamara,36.6057,47.3234,F
Zygaena,Zygaena tamara,36.6057,47.3234,F
Zygaena,Zygaena tamara,36.6057,47.3234,F
Zygaena,Zygaena tamara,36.6057,47.3234,F
Zygaena,Zygaena tamara,36.6057,47.3234,F
Zygaena,Zygaena tamara,36.6057,47.3234,F
Zygaena,Zygaena tamara,35.7616,53.7238,F
Zygaena,Zygaena tamara,35.7616,53.7238,F
Zygaena,Zygaena tamara,35.7616,53.7238,F
Zygaena,Zygaena tamara,35.7616,53.7238,F
Zygaena,Zygaena tamara,35.7616,53.7238,F
Zygaena,Zygaena tamara,35.7616,53.7238,F
Zygaena,Zygaena tamara,35.7616,53.7238,F
Zygaena,Zygaena tamara,35.7616,53.7238,F
Zygaena,Zygaena tamara,35.7616,53.7238,F
Zygaena,Zygaena tamara,35.7616,53.7238,F
Zygaena,Zygaena tamara,33.1549,50.4009,F
Zygaena,Zygaena tamara,33.1549,50.4009,F
Zygaena,Zygaena tamara,33.1549,50.4009,F
Zygaena,Zygaena tamara,33.1549,50.4009,F
Zygaena,Zygaena tamara,33.1549,50.4009,F
Zygaena,Zygaena tamara,33.1549,50.4009,F
Zygaena,Zygaena tamara,33.1549,50.4009,F
Zygaena,Zygaena tamara,33.1549,50.4009,F
Zygaena,Zygaena tamara,33.1549,50.4009,F
Zygaena,Zygaena tamara,33.1549,50.4009,F
Zygaena,Zygaena tamara,33.1549,50.4009,F
Zygaena,Zygaena tamara,33.1549,50.4009,F
Zygaena,Zygaena tamara,33.1549,50.4009,F
Zygaena,Zygaena tamara,33.1549,50.4009,F
Zygaena,Zygaena tamara,33.1549,50.4009,F
Zygaena,Zygaena tamara,33.1549,50.4009,F
Zygaena,Zygaena tamara,33.1549,50.4009,F
Zygaena,Zygaena tamara,33.1549,50.4009,F
Zygaena,Zygaena tamara,33.1549,50.4009,F
Zygaena,Zygaena tamara,33.1549,50.4009,F
Zygaena,Zygaena tamara,36.0963,51.3155,F
Zygaena,Zygaena tamara,36.0963,51.3155,F
Zygaena,Zygaena tamara,36.0963,51.3155,F
Zygaena,Zygaena tamara,36.0963,51.3155,F
Zygaena,Zygaena tamara,36.0963,51.3155,F
Zygaena,Zygaena tamara,36.0963,51.3155,F
Zygaena,Zygaena tamara,36.0963,51.3155,F
Zygaena,Zygaena tamara,36.0963,51.3155,F
Zygaena,Zygaena tamara,36.0963,51.3155,F
Zygaena,Zygaena tamara,36.0963,51.3155,F
Zygaena,Zygaena tamara,36.1517,51.3077,F
Zygaena,Zygaena tamara,36.1517,51.3077,F
Zygaena,Zygaena tamara,36.1517,51.3077,F
Zygaena,Zygaena tamara,36.1517,51.3077,F
Zygaena,Zygaena tamara,36.1517,51.3077,F
Zygaena,Zygaena tamara,36.1517,51.3077,F
Zygaena,Zygaena tamara,36.1517,51.3077,F
Zygaena,Zygaena tamara,36.1517,51.3077,F
Zygaena,Zygaena tamara,36.1517,51.3077,F
Zygaena,Zygaena tamara,36.1517,51.3077,F
Zygaena,Zygaena tamara,36.1042,51.3189,F
Zygaena,Zygaena tamara,36.1042,51.3189,F
Zygaena,Zygaena tamara,36.1042,51.3189,F
Zygaena,Zygaena tamara,36.1042,51.3189,F
Zygaena,Zygaena tamara,36.1042,51.3189,F
Zygaena,Zygaena tamara,36.1042,51.3189,F
Zygaena,Zygaena tamara,36.1042,51.3189,F
Zygaena,Zygaena tamara,36.1042,51.3189,F
Zygaena,Zygaena tamara,36.1042,51.3189,F
Zygaena,Zygaena tamara,36.1042,51.3189,F
Zygaena,Zygaena tamara,34.0904,50.8723,F
Zygaena,Zygaena tamara,34.0904,50.8723,F
Zygaena,Zygaena tamara,34.0904,50.8723,F
Zygaena,Zygaena tamara,34.0904,50.8723,F
Zygaena,Zygaena tamara,34.0904,50.8723,F
Zygaena,Zygaena tamara,34.0904,50.8723,F
Zygaena,Zygaena tamara,34.0904,50.8723,F
Zygaena,Zygaena tamara,34.0904,50.8723,F
Zygaena,Zygaena tamara,34.0904,50.8723,F
Zygaena,Zygaena tamara,34.0904,50.8723,F
Zygaena,Zygaena tamara,34.0904,50.8723,F
Zygaena,Zygaena tamara,34.0904,50.8723,F
Zygaena,Zygaena tamara,34.0904,50.8723,F
Zygaena,Zygaena tamara,34.0904,50.8723,F
Zygaena,Zygaena tamara,34.0904,50.8723,F
Zygaena,Zygaena tamara,34.0904,50.8723,F
Zygaena,Zygaena tamara,34.0904,50.8723,F
Zygaena,Zygaena tamara,34.0904,50.8723,F
Zygaena,Zygaena tamara,34.0904,50.8723,F
Zygaena,Zygaena tamara,34.0904,50.8723,F
Zygaena,Zygaena tamara,33.3651,49.1655,F
Zygaena,Zygaena tamara,33.3651,49.1655,F
Zygaena,Zygaena tamara,33.3651,49.1655,F
Zygaena,Zygaena tamara,33.3651,49.1655,F
Zygaena,Zygaena tamara,33.3651,49.1655,F
Zygaena,Zygaena tamara,33.3651,49.1655,F
Zygaena,Zygaena tamara,33.3651,49.1655,F
Zygaena,Zygaena tamara,33.3651,49.1655,F
Zygaena,Zygaena tamara,33.3651,49.1655,F
Zygaena,Zygaena tamara,33.3651,49.1655,F
Zygaena,Zygaena tamara,33.3651,49.1655,F
Zygaena,Zygaena tamara,33.3651,49.1655,F
Zygaena,Zygaena tamara,33.3651,49.1655,F
Zygaena,Zygaena tamara,33.3651,49.1655,F
Zygaena,Zygaena tamara,33.3651,49.1655,F
Zygaena,Zygaena tamara,33.3651,49.1655,F
Zygaena,Zygaena tamara,33.3651,49.1655,F
Zygaena,Zygaena tamara,33.3651,49.1655,F
Zygaena,Zygaena tamara,33.3651,49.1655,F
Zygaena,Zygaena tamara,33.3651,49.1655,F
Zygaena,Zygaena tamara,33.3651,49.1655,F
Zygaena,Zygaena tamara,33.3651,49.1655,F
Zygaena,Zygaena tamara,33.3651,49.1655,F
Zygaena,Zygaena tamara,33.3651,49.1655,F
Zygaena,Zygaena tamara,33.3651,49.1655,F
Zygaena,Zygaena tamara,33.3651,49.1655,F
Zygaena,Zygaena tamara,33.3651,49.1655,F
Zygaena,Zygaena tamara,33.3651,49.1655,F
Zygaena,Zygaena tamara,33.3651,49.1655,F
Zygaena,Zygaena tamara,33.3651,49.1655,F
Zygaena,Zygaena tamara,33.9812,48.9319,F
Zygaena,Zygaena tamara,33.9812,48.9319,F
Zygaena,Zygaena tamara,33.9812,48.9319,F
Zygaena,Zygaena tamara,33.9812,48.9319,F
Zygaena,Zygaena tamara,33.9812,48.9319,F
Zygaena,Zygaena tamara,33.9812,48.9319,F
Zygaena,Zygaena tamara,33.9812,48.9319,F
Zygaena,Zygaena tamara,33.9812,48.9319,F
Zygaena,Zygaena tamara,33.9812,48.9319,F
Zygaena,Zygaena tamara,33.9812,48.9319,F
Zygaena,Zygaena tamara,33.9812,48.9319,F
Zygaena,Zygaena tamara,33.9812,48.9319,F
Zygaena,Zygaena tamara,33.9812,48.9319,F
Zygaena,Zygaena tamara,33.9812,48.9319,F
Zygaena,Zygaena tamara,33.9812,48.9319,F
Zygaena,Zygaena tamara,32.8974,50.4667,F
Zygaena,Zygaena tamara,32.8974,50.4667,F
Zygaena,Zygaena tamara,32.8974,50.4667,F
Zygaena,Zygaena tamara,32.8974,50.4667,F
Zygaena,Zygaena tamara,32.8974,50.4667,F
Zygaena,Zygaena tamara,32.8974,50.4667,F
Zygaena,Zygaena tamara,32.8974,50.4667,F
Zygaena,Zygaena tamara,32.8974,50.4667,F
Zygaena,Zygaena tamara,32.8974,50.4667,F
Zygaena,Zygaena tamara,32.8974,50.4667,F
Zygaena,Zygaena tamara,32.8974,50.4667,F
Zygaena,Zygaena tamara,32.8974,50.4667,F
Zygaena,Zygaena tamara,32.8974,50.4667,F
Zygaena,Zygaena tamara,32.8974,50.4667,F
Zygaena,Zygaena tamara,32.8974,50.4667,F
Zygaena,Zygaena tamara,32.8974,50.4667,F
Zygaena,Zygaena tamara,32.8974,50.4667,F
Zygaena,Zygaena tamara,32.8974,50.4667,F
Zygaena,Zygaena tamara,32.8974,50.4667,F
Zygaena,Zygaena tamara,32.8974,50.4667,F
Zygaena,Zygaena tamara,37.3814,48.5392,F
Zygaena,Zygaena tamara,37.3814,48.5392,F
Zygaena,Zygaena tamara,37.3814,48.5392,F
Zygaena,Zygaena tamara,37.3814,48.5392,F
Zygaena,Zygaena tamara,37.3814,48.5392,F
Zygaena,Zygaena tamara,37.3814,48.5392,F
Zygaena,Zygaena tamara,37.3814,48.5392,F
Zygaena,Zygaena tamara,37.3814,48.5392,F
Zygaena,Zygaena tamara,37.3814,48.5392,F
Zygaena,Zygaena tamara,37.3814,48.5392,F
Zygaena,Zygaena tamara,37.3814,48.5392,F
Zygaena,Zygaena tamara,37.3814,48.5392,F
Zygaena,Zygaena tamara,37.3814,48.5392,F
Zygaena,Zygaena tamara,37.3814,48.5392,F
Zygaena,Zygaena tamara,37.3814,48.5392,F
Zygaena,Zygaena tamara,37.3814,48.5392,F
Zygaena,Zygaena tamara,37.3814,48.5392,F
Zygaena,Zygaena tamara,37.3814,48.5392,F
Zygaena,Zygaena tamara,37.3814,48.5392,F
Zygaena,Zygaena tamara,37.3814,48.5392,F
Zygaena,Zygaena tamara,38.8561,46.8601,F
Zygaena,Zygaena tamara,38.8561,46.8601,F
Zygaena,Zygaena tamara,38.8561,46.8601,F
Zygaena,Zygaena tamara,38.8561,46.8601,F
Zygaena,Zygaena tamara,38.8561,46.8601,F
Zygaena,Zygaena tamara,38.8561,46.8601,F
Zygaena,Zygaena tamara,38.8561,46.8601,F
Zygaena,Zygaena tamara,38.8561,46.8601,F
Zygaena,Zygaena tamara,38.8561,46.8601,F
Zygaena,Zygaena tamara,38.8561,46.8601,F
Zygaena,Zygaena tamara,38.8561,46.8601,F
Zygaena,Zygaena tamara,38.8561,46.8601,F
Zygaena,Zygaena tamara,38.8561,46.8601,F
Zygaena,Zygaena tamara,38.8561,46.8601,F
Zygaena,Zygaena tamara,38.8561,46.8601,F
Zygaena,Zygaena tamara,38.8561,46.8601,F
Zygaena,Zygaena tamara,38.8561,46.8601,F
Zygaena,Zygaena tamara,38.8561,46.8601,F
Zygaena,Zygaena tamara,38.8561,46.8601,F
Zygaena,Zygaena tamara,38.8561,46.8601,F
Zygaena,Zygaena tamara,38.0289,44.9615,F
Zygaena,Zygaena tamara,38.0289,44.9615,F
Zygaena,Zygaena tamara,38.0289,44.9615,F
Zygaena,Zygaena tamara,38.0289,44.9615,F
Zygaena,Zygaena tamara,38.0289,44.9615,F
Zygaena,Zygaena tamara,38.0289,44.9615,F
Zygaena,Zygaena tamara,38.0289,44.9615,F
Zygaena,Zygaena tamara,38.0289,44.9615,F
Zygaena,Zygaena tamara,38.0289,44.9615,F
Zygaena,Zygaena tamara,38.0289,44.9615,F
Zygaena,Zygaena tamara,38.0289,44.9615,F
Zygaena,Zygaena tamara,38.0289,44.9615,F
Zygaena,Zygaena tamara,38.0289,44.9615,F
Zygaena,Zygaena tamara,38.0289,44.9615,F
Zygaena,Zygaena tamara,38.0289,44.9615,F
Zygaena,Zygaena tamara,38.0289,44.9615,F
Zygaena,Zygaena tamara,38.0289,44.9615,F
